State,Year,Month,Indicator,Data Value,State Name,Date,Date_parsed
SD,2015,January,Number of Drug Overdose Deaths,60.0,South Dakota,January 2015,2015-01-01
SD,2015,July,Number of Drug Overdose Deaths,66.0,South Dakota,July 2015,2015-07-01
SD,2015,June,Number of Drug Overdose Deaths,59.0,South Dakota,June 2015,2015-06-01
SD,2015,March,Number of Drug Overdose Deaths,61.0,South Dakota,March 2015,2015-03-01
SD,2015,May,Number of Drug Overdose Deaths,55.0,South Dakota,May 2015,2015-05-01
SD,2015,November,Number of Drug Overdose Deaths,60.0,South Dakota,November 2015,2015-11-01
SD,2015,October,Number of Drug Overdose Deaths,62.0,South Dakota,October 2015,2015-10-01
SD,2015,September,Number of Drug Overdose Deaths,62.0,South Dakota,September 2015,2015-09-01
SD,2016,April,Number of Drug Overdose Deaths,70.0,South Dakota,April 2016,2016-04-01
SD,2016,August,Number of Drug Overdose Deaths,65.0,South Dakota,August 2016,2016-08-01
SD,2016,December,Number of Drug Overdose Deaths,69.0,South Dakota,December 2016,2016-12-01
SD,2016,February,Number of Drug Overdose Deaths,65.0,South Dakota,February 2016,2016-02-01
SD,2016,January,Number of Drug Overdose Deaths,63.0,South Dakota,January 2016,2016-01-01
SD,2016,July,Number of Drug Overdose Deaths,63.0,South Dakota,July 2016,2016-07-01
SD,2016,June,Number of Drug Overdose Deaths,68.0,South Dakota,June 2016,2016-06-01
SD,2016,March,Number of Drug Overdose Deaths,66.0,South Dakota,March 2016,2016-03-01
SD,2016,May,Number of Drug Overdose Deaths,70.0,South Dakota,May 2016,2016-05-01
SD,2016,November,Number of Drug Overdose Deaths,71.0,South Dakota,November 2016,2016-11-01
SD,2016,October,Number of Drug Overdose Deaths,69.0,South Dakota,October 2016,2016-10-01
SD,2016,September,Number of Drug Overdose Deaths,70.0,South Dakota,September 2016,2016-09-01
SD,2017,April,Number of Drug Overdose Deaths,70.0,South Dakota,April 2017,2017-04-01
SD,2017,August,Number of Drug Overdose Deaths,76.0,South Dakota,August 2017,2017-08-01
SD,2017,December,Number of Drug Overdose Deaths,75.0,South Dakota,December 2017,2017-12-01
SD,2017,February,Number of Drug Overdose Deaths,74.0,South Dakota,February 2017,2017-02-01
SD,2017,January,Number of Drug Overdose Deaths,75.0,South Dakota,January 2017,2017-01-01
SD,2017,July,Number of Drug Overdose Deaths,75.0,South Dakota,July 2017,2017-07-01
SD,2017,June,Number of Drug Overdose Deaths,75.0,South Dakota,June 2017,2017-06-01
SD,2017,March,Number of Drug Overdose Deaths,70.0,South Dakota,March 2017,2017-03-01
SD,2017,May,Number of Drug Overdose Deaths,75.0,South Dakota,May 2017,2017-05-01
SD,2017,November,Number of Drug Overdose Deaths,76.0,South Dakota,November 2017,2017-11-01
SD,2017,October,Number of Drug Overdose Deaths,75.0,South Dakota,October 2017,2017-10-01
SD,2017,September,Number of Drug Overdose Deaths,75.0,South Dakota,September 2017,2017-09-01
SD,2018,April,Number of Drug Overdose Deaths,64.0,South Dakota,April 2018,2018-04-01
SD,2018,August,Number of Drug Overdose Deaths,58.0,South Dakota,August 2018,2018-08-01
SD,2018,December,Number of Drug Overdose Deaths,57.0,South Dakota,December 2018,2018-12-01
SD,2018,February,Number of Drug Overdose Deaths,64.0,South Dakota,February 2018,2018-02-01
SD,2018,January,Number of Drug Overdose Deaths,69.0,South Dakota,January 2018,2018-01-01
SD,2018,July,Number of Drug Overdose Deaths,62.0,South Dakota,July 2018,2018-07-01
SD,2018,June,Number of Drug Overdose Deaths,62.0,South Dakota,June 2018,2018-06-01
SD,2018,March,Number of Drug Overdose Deaths,67.0,South Dakota,March 2018,2018-03-01
SD,2018,May,Number of Drug Overdose Deaths,61.0,South Dakota,May 2018,2018-05-01
SD,2018,November,Number of Drug Overdose Deaths,55.0,South Dakota,November 2018,2018-11-01
SD,2018,October,Number of Drug Overdose Deaths,58.0,South Dakota,October 2018,2018-10-01
SD,2018,September,Number of Drug Overdose Deaths,55.0,South Dakota,September 2018,2018-09-01
SD,2019,April,Number of Drug Overdose Deaths,65.0,South Dakota,April 2019,2019-04-01
SD,2019,August,Number of Drug Overdose Deaths,78.0,South Dakota,August 2019,2019-08-01
SD,2019,December,Number of Drug Overdose Deaths,88.0,South Dakota,December 2019,2019-12-01
SD,2019,February,Number of Drug Overdose Deaths,64.0,South Dakota,February 2019,2019-02-01
SD,2019,January,Number of Drug Overdose Deaths,56.0,South Dakota,January 2019,2019-01-01
SD,2019,July,Number of Drug Overdose Deaths,71.0,South Dakota,July 2019,2019-07-01
SD,2019,June,Number of Drug Overdose Deaths,72.0,South Dakota,June 2019,2019-06-01
SD,2019,March,Number of Drug Overdose Deaths,62.0,South Dakota,March 2019,2019-03-01
SD,2019,May,Number of Drug Overdose Deaths,69.0,South Dakota,May 2019,2019-05-01
SD,2019,November,Number of Drug Overdose Deaths,89.0,South Dakota,November 2019,2019-11-01
SD,2019,October,Number of Drug Overdose Deaths,84.0,South Dakota,October 2019,2019-10-01
SD,2019,September,Number of Drug Overdose Deaths,84.0,South Dakota,September 2019,2019-09-01
SD,2020,April,Number of Drug Overdose Deaths,95.0,South Dakota,April 2020,2020-04-01
SD,2020,August,Number of Drug Overdose Deaths,84.0,South Dakota,August 2020,2020-08-01
SD,2020,December,Number of Drug Overdose Deaths,74.0,South Dakota,December 2020,2020-12-01
SD,2020,February,Number of Drug Overdose Deaths,87.0,South Dakota,February 2020,2020-02-01
SD,2020,January,Number of Drug Overdose Deaths,88.0,South Dakota,January 2020,2020-01-01
SD,2020,July,Number of Drug Overdose Deaths,91.0,South Dakota,July 2020,2020-07-01
SD,2020,June,Number of Drug Overdose Deaths,91.0,South Dakota,June 2020,2020-06-01
SD,2020,March,Number of Drug Overdose Deaths,92.0,South Dakota,March 2020,2020-03-01
SD,2020,May,Number of Drug Overdose Deaths,91.0,South Dakota,May 2020,2020-05-01
SD,2020,November,Number of Drug Overdose Deaths,70.0,South Dakota,November 2020,2020-11-01
SD,2020,October,Number of Drug Overdose Deaths,75.0,South Dakota,October 2020,2020-10-01
SD,2020,September,Number of Drug Overdose Deaths,80.0,South Dakota,September 2020,2020-09-01
SD,2021,February,Number of Drug Overdose Deaths,81.0,South Dakota,February 2021,2021-02-01
SD,2021,January,Number of Drug Overdose Deaths,76.0,South Dakota,January 2021,2021-01-01
SD,2021,March,Number of Drug Overdose Deaths,77.0,South Dakota,March 2021,2021-03-01
TN,2015,April,Number of Drug Overdose Deaths,1302.0,Tennessee,April 2015,2015-04-01
TN,2015,August,Number of Drug Overdose Deaths,1388.0,Tennessee,August 2015,2015-08-01
TN,2015,December,Number of Drug Overdose Deaths,1455.0,Tennessee,December 2015,2015-12-01
TN,2015,February,Number of Drug Overdose Deaths,1278.0,Tennessee,February 2015,2015-02-01
TN,2015,January,Number of Drug Overdose Deaths,1296.0,Tennessee,January 2015,2015-01-01
TN,2015,July,Number of Drug Overdose Deaths,1375.0,Tennessee,July 2015,2015-07-01
TN,2015,June,Number of Drug Overdose Deaths,1349.0,Tennessee,June 2015,2015-06-01
TN,2015,March,Number of Drug Overdose Deaths,1311.0,Tennessee,March 2015,2015-03-01
TN,2015,May,Number of Drug Overdose Deaths,1331.0,Tennessee,May 2015,2015-05-01
TN,2015,November,Number of Drug Overdose Deaths,1430.0,Tennessee,November 2015,2015-11-01
TN,2015,October,Number of Drug Overdose Deaths,1440.0,Tennessee,October 2015,2015-10-01
TN,2015,September,Number of Drug Overdose Deaths,1412.0,Tennessee,September 2015,2015-09-01
TN,2016,April,Number of Drug Overdose Deaths,1510.0,Tennessee,April 2016,2016-04-01
TN,2016,August,Number of Drug Overdose Deaths,1579.0,Tennessee,August 2016,2016-08-01
TN,2016,December,Number of Drug Overdose Deaths,1643.0,Tennessee,December 2016,2016-12-01
TN,2016,February,Number of Drug Overdose Deaths,1515.0,Tennessee,February 2016,2016-02-01
TN,2016,January,Number of Drug Overdose Deaths,1488.0,Tennessee,January 2016,2016-01-01
TN,2016,July,Number of Drug Overdose Deaths,1552.0,Tennessee,July 2016,2016-07-01
TN,2016,June,Number of Drug Overdose Deaths,1515.0,Tennessee,June 2016,2016-06-01
TN,2016,March,Number of Drug Overdose Deaths,1502.0,Tennessee,March 2016,2016-03-01
TN,2016,May,Number of Drug Overdose Deaths,1525.0,Tennessee,May 2016,2016-05-01
TN,2016,November,Number of Drug Overdose Deaths,1629.0,Tennessee,November 2016,2016-11-01
TN,2016,October,Number of Drug Overdose Deaths,1589.0,Tennessee,October 2016,2016-10-01
TN,2016,September,Number of Drug Overdose Deaths,1585.0,Tennessee,September 2016,2016-09-01
TN,2017,April,Number of Drug Overdose Deaths,1724.0,Tennessee,April 2017,2017-04-01
TN,2017,August,Number of Drug Overdose Deaths,1736.0,Tennessee,August 2017,2017-08-01
TN,2017,December,Number of Drug Overdose Deaths,1783.0,Tennessee,December 2017,2017-12-01
TN,2017,February,Number of Drug Overdose Deaths,1652.0,Tennessee,February 2017,2017-02-01
TN,2017,January,Number of Drug Overdose Deaths,1643.0,Tennessee,January 2017,2017-01-01
TN,2017,July,Number of Drug Overdose Deaths,1745.0,Tennessee,July 2017,2017-07-01
TN,2017,June,Number of Drug Overdose Deaths,1758.0,Tennessee,June 2017,2017-06-01
TN,2017,March,Number of Drug Overdose Deaths,1691.0,Tennessee,March 2017,2017-03-01
TN,2017,May,Number of Drug Overdose Deaths,1737.0,Tennessee,May 2017,2017-05-01
TN,2017,November,Number of Drug Overdose Deaths,1760.0,Tennessee,November 2017,2017-11-01
TN,2017,October,Number of Drug Overdose Deaths,1768.0,Tennessee,October 2017,2017-10-01
TN,2017,September,Number of Drug Overdose Deaths,1764.0,Tennessee,September 2017,2017-09-01
TN,2018,April,Number of Drug Overdose Deaths,1787.0,Tennessee,April 2018,2018-04-01
TN,2018,August,Number of Drug Overdose Deaths,1835.0,Tennessee,August 2018,2018-08-01
TN,2018,December,Number of Drug Overdose Deaths,1837.0,Tennessee,December 2018,2018-12-01
TN,2018,February,Number of Drug Overdose Deaths,1792.0,Tennessee,February 2018,2018-02-01
TN,2018,January,Number of Drug Overdose Deaths,1765.0,Tennessee,January 2018,2018-01-01
TN,2018,July,Number of Drug Overdose Deaths,1825.0,Tennessee,July 2018,2018-07-01
TN,2018,June,Number of Drug Overdose Deaths,1810.0,Tennessee,June 2018,2018-06-01
TN,2018,March,Number of Drug Overdose Deaths,1786.0,Tennessee,March 2018,2018-03-01
TN,2018,May,Number of Drug Overdose Deaths,1802.0,Tennessee,May 2018,2018-05-01
TN,2018,November,Number of Drug Overdose Deaths,1851.0,Tennessee,November 2018,2018-11-01
TN,2018,October,Number of Drug Overdose Deaths,1837.0,Tennessee,October 2018,2018-10-01
TN,2018,September,Number of Drug Overdose Deaths,1831.0,Tennessee,September 2018,2018-09-01
TN,2019,April,Number of Drug Overdose Deaths,1903.0,Tennessee,April 2019,2019-04-01
TN,2019,August,Number of Drug Overdose Deaths,1999.0,Tennessee,August 2019,2019-08-01
TN,2019,December,Number of Drug Overdose Deaths,2138.0,Tennessee,December 2019,2019-12-01
TN,2019,February,Number of Drug Overdose Deaths,1861.0,Tennessee,February 2019,2019-02-01
TN,2019,January,Number of Drug Overdose Deaths,1881.0,Tennessee,January 2019,2019-01-01
TN,2019,July,Number of Drug Overdose Deaths,1986.0,Tennessee,July 2019,2019-07-01
TN,2019,June,Number of Drug Overdose Deaths,1965.0,Tennessee,June 2019,2019-06-01
TN,2019,March,Number of Drug Overdose Deaths,1881.0,Tennessee,March 2019,2019-03-01
TN,2019,May,Number of Drug Overdose Deaths,1920.0,Tennessee,May 2019,2019-05-01
TN,2019,November,Number of Drug Overdose Deaths,2116.0,Tennessee,November 2019,2019-11-01
TN,2019,October,Number of Drug Overdose Deaths,2081.0,Tennessee,October 2019,2019-10-01
TN,2019,September,Number of Drug Overdose Deaths,2033.0,Tennessee,September 2019,2019-09-01
TN,2020,April,Number of Drug Overdose Deaths,2354.0,Tennessee,April 2020,2020-04-01
TN,2020,August,Number of Drug Overdose Deaths,2827.0,Tennessee,August 2020,2020-08-01
TN,2020,December,Number of Drug Overdose Deaths,3090.0,Tennessee,December 2020,2020-12-01
TN,2020,February,Number of Drug Overdose Deaths,2202.0,Tennessee,February 2020,2020-02-01
TN,2020,January,Number of Drug Overdose Deaths,2161.0,Tennessee,January 2020,2020-01-01
TN,2020,July,Number of Drug Overdose Deaths,2728.0,Tennessee,July 2020,2020-07-01
TN,2020,June,Number of Drug Overdose Deaths,2634.0,Tennessee,June 2020,2020-06-01
TN,2020,March,Number of Drug Overdose Deaths,2274.0,Tennessee,March 2020,2020-03-01
TN,2020,May,Number of Drug Overdose Deaths,2520.0,Tennessee,May 2020,2020-05-01
TN,2020,November,Number of Drug Overdose Deaths,3025.0,Tennessee,November 2020,2020-11-01
TN,2020,October,Number of Drug Overdose Deaths,2975.0,Tennessee,October 2020,2020-10-01
TN,2020,September,Number of Drug Overdose Deaths,2891.0,Tennessee,September 2020,2020-09-01
TN,2021,February,Number of Drug Overdose Deaths,3314.0,Tennessee,February 2021,2021-02-01
TN,2021,January,Number of Drug Overdose Deaths,3211.0,Tennessee,January 2021,2021-01-01
TN,2021,March,Number of Drug Overdose Deaths,3400.0,Tennessee,March 2021,2021-03-01
TX,2015,April,Number of Drug Overdose Deaths,2533.0,Texas,April 2015,2015-04-01
TX,2015,August,Number of Drug Overdose Deaths,2590.0,Texas,August 2015,2015-08-01
TX,2015,December,Number of Drug Overdose Deaths,2579.0,Texas,December 2015,2015-12-01
TX,2015,February,Number of Drug Overdose Deaths,2520.0,Texas,February 2015,2015-02-01
TX,2015,January,Number of Drug Overdose Deaths,2577.0,Texas,January 2015,2015-01-01
TX,2015,July,Number of Drug Overdose Deaths,2564.0,Texas,July 2015,2015-07-01
TX,2015,June,Number of Drug Overdose Deaths,2517.0,Texas,June 2015,2015-06-01
TX,2015,March,Number of Drug Overdose Deaths,2544.0,Texas,March 2015,2015-03-01
TX,2015,May,Number of Drug Overdose Deaths,2539.0,Texas,May 2015,2015-05-01
TX,2015,November,Number of Drug Overdose Deaths,2591.0,Texas,November 2015,2015-11-01
TX,2015,October,Number of Drug Overdose Deaths,2625.0,Texas,October 2015,2015-10-01
TX,2015,September,Number of Drug Overdose Deaths,2615.0,Texas,September 2015,2015-09-01
TX,2016,April,Number of Drug Overdose Deaths,2685.0,Texas,April 2016,2016-04-01
TX,2016,August,Number of Drug Overdose Deaths,2741.0,Texas,August 2016,2016-08-01
TX,2016,December,Number of Drug Overdose Deaths,2812.0,Texas,December 2016,2016-12-01
TX,2016,February,Number of Drug Overdose Deaths,2645.0,Texas,February 2016,2016-02-01
TX,2016,January,Number of Drug Overdose Deaths,2593.0,Texas,January 2016,2016-01-01
TX,2016,July,Number of Drug Overdose Deaths,2731.0,Texas,July 2016,2016-07-01
TX,2016,June,Number of Drug Overdose Deaths,2724.0,Texas,June 2016,2016-06-01
TX,2016,March,Number of Drug Overdose Deaths,2645.0,Texas,March 2016,2016-03-01
TX,2016,May,Number of Drug Overdose Deaths,2697.0,Texas,May 2016,2016-05-01
TX,2016,November,Number of Drug Overdose Deaths,2773.0,Texas,November 2016,2016-11-01
TX,2016,October,Number of Drug Overdose Deaths,2749.0,Texas,October 2016,2016-10-01
TX,2016,September,Number of Drug Overdose Deaths,2762.0,Texas,September 2016,2016-09-01
TX,2017,April,Number of Drug Overdose Deaths,2797.0,Texas,April 2017,2017-04-01
TX,2017,August,Number of Drug Overdose Deaths,2855.0,Texas,August 2017,2017-08-01
TX,2017,December,Number of Drug Overdose Deaths,2950.0,Texas,December 2017,2017-12-01
TX,2017,February,Number of Drug Overdose Deaths,2813.0,Texas,February 2017,2017-02-01
TX,2017,January,Number of Drug Overdose Deaths,2810.0,Texas,January 2017,2017-01-01
TX,2017,July,Number of Drug Overdose Deaths,2878.0,Texas,July 2017,2017-07-01
TX,2017,June,Number of Drug Overdose Deaths,2840.0,Texas,June 2017,2017-06-01
TX,2017,March,Number of Drug Overdose Deaths,2814.0,Texas,March 2017,2017-03-01
TX,2017,May,Number of Drug Overdose Deaths,2830.0,Texas,May 2017,2017-05-01
TX,2017,November,Number of Drug Overdose Deaths,2928.0,Texas,November 2017,2017-11-01
TX,2017,October,Number of Drug Overdose Deaths,2879.0,Texas,October 2017,2017-10-01
TX,2017,September,Number of Drug Overdose Deaths,2868.0,Texas,September 2017,2017-09-01
TX,2018,April,Number of Drug Overdose Deaths,2989.0,Texas,April 2018,2018-04-01
TX,2018,August,Number of Drug Overdose Deaths,3027.0,Texas,August 2018,2018-08-01
TX,2018,December,Number of Drug Overdose Deaths,2971.0,Texas,December 2018,2018-12-01
TX,2018,February,Number of Drug Overdose Deaths,2987.0,Texas,February 2018,2018-02-01
TX,2018,January,Number of Drug Overdose Deaths,2969.0,Texas,January 2018,2018-01-01
TX,2018,July,Number of Drug Overdose Deaths,2975.0,Texas,July 2018,2018-07-01
TX,2018,June,Number of Drug Overdose Deaths,2997.0,Texas,June 2018,2018-06-01
TX,2018,March,Number of Drug Overdose Deaths,2977.0,Texas,March 2018,2018-03-01
TX,2018,May,Number of Drug Overdose Deaths,2960.0,Texas,May 2018,2018-05-01
TX,2018,November,Number of Drug Overdose Deaths,3011.0,Texas,November 2018,2018-11-01
TX,2018,October,Number of Drug Overdose Deaths,3036.0,Texas,October 2018,2018-10-01
TX,2018,September,Number of Drug Overdose Deaths,3035.0,Texas,September 2018,2018-09-01
TX,2019,April,Number of Drug Overdose Deaths,2961.0,Texas,April 2019,2019-04-01
TX,2019,August,Number of Drug Overdose Deaths,2978.0,Texas,August 2019,2019-08-01
TX,2019,December,Number of Drug Overdose Deaths,3123.0,Texas,December 2019,2019-12-01
TX,2019,February,Number of Drug Overdose Deaths,2912.0,Texas,February 2019,2019-02-01
TX,2019,January,Number of Drug Overdose Deaths,2968.0,Texas,January 2019,2019-01-01
TX,2019,July,Number of Drug Overdose Deaths,2957.0,Texas,July 2019,2019-07-01
TX,2019,June,Number of Drug Overdose Deaths,2952.0,Texas,June 2019,2019-06-01
TX,2019,March,Number of Drug Overdose Deaths,2954.0,Texas,March 2019,2019-03-01
TX,2019,May,Number of Drug Overdose Deaths,2979.0,Texas,May 2019,2019-05-01
TX,2019,November,Number of Drug Overdose Deaths,3050.0,Texas,November 2019,2019-11-01
TX,2019,October,Number of Drug Overdose Deaths,3005.0,Texas,October 2019,2019-10-01
TX,2019,September,Number of Drug Overdose Deaths,2956.0,Texas,September 2019,2019-09-01
TX,2020,April,Number of Drug Overdose Deaths,3386.0,Texas,April 2020,2020-04-01
TX,2020,August,Number of Drug Overdose Deaths,3888.0,Texas,August 2020,2020-08-01
TX,2020,December,Number of Drug Overdose Deaths,4154.0,Texas,December 2020,2020-12-01
TX,2020,February,Number of Drug Overdose Deaths,3258.0,Texas,February 2020,2020-02-01
TX,2020,January,Number of Drug Overdose Deaths,3186.0,Texas,January 2020,2020-01-01
TX,2020,July,Number of Drug Overdose Deaths,3744.0,Texas,July 2020,2020-07-01
TX,2020,June,Number of Drug Overdose Deaths,3613.0,Texas,June 2020,2020-06-01
TX,2020,March,Number of Drug Overdose Deaths,3291.0,Texas,March 2020,2020-03-01
TX,2020,May,Number of Drug Overdose Deaths,3497.0,Texas,May 2020,2020-05-01
TX,2020,November,Number of Drug Overdose Deaths,4065.0,Texas,November 2020,2020-11-01
TX,2020,October,Number of Drug Overdose Deaths,4015.0,Texas,October 2020,2020-10-01
TX,2020,September,Number of Drug Overdose Deaths,3985.0,Texas,September 2020,2020-09-01
TX,2021,February,Number of Drug Overdose Deaths,4347.0,Texas,February 2021,2021-02-01
TX,2021,January,Number of Drug Overdose Deaths,4251.0,Texas,January 2021,2021-01-01
TX,2021,March,Number of Drug Overdose Deaths,4506.0,Texas,March 2021,2021-03-01
US,2015,April,Number of Drug Overdose Deaths,48748.0,United States,April 2015,2015-04-01
US,2015,August,Number of Drug Overdose Deaths,50834.0,United States,August 2015,2015-08-01
US,2015,December,Number of Drug Overdose Deaths,52623.0,United States,December 2015,2015-12-01
US,2015,February,Number of Drug Overdose Deaths,47725.0,United States,February 2015,2015-02-01
US,2015,January,Number of Drug Overdose Deaths,47523.0,United States,January 2015,2015-01-01
US,2015,July,Number of Drug Overdose Deaths,50301.0,United States,July 2015,2015-07-01
US,2015,June,Number of Drug Overdose Deaths,49691.0,United States,June 2015,2015-06-01
US,2015,March,Number of Drug Overdose Deaths,48198.0,United States,March 2015,2015-03-01
US,2015,May,Number of Drug Overdose Deaths,49293.0,United States,May 2015,2015-05-01
US,2015,November,Number of Drug Overdose Deaths,52386.0,United States,November 2015,2015-11-01
US,2015,October,Number of Drug Overdose Deaths,52114.0,United States,October 2015,2015-10-01
US,2015,September,Number of Drug Overdose Deaths,51575.0,United States,September 2015,2015-09-01
US,2016,April,Number of Drug Overdose Deaths,55763.0,United States,April 2016,2016-04-01
US,2016,August,Number of Drug Overdose Deaths,59417.0,United States,August 2016,2016-08-01
US,2016,December,Number of Drug Overdose Deaths,63938.0,United States,December 2016,2016-12-01
US,2016,February,Number of Drug Overdose Deaths,53834.0,United States,February 2016,2016-02-01
US,2016,January,Number of Drug Overdose Deaths,52902.0,United States,January 2016,2016-01-01
US,2016,July,Number of Drug Overdose Deaths,58525.0,United States,July 2016,2016-07-01
US,2016,June,Number of Drug Overdose Deaths,57428.0,United States,June 2016,2016-06-01
US,2016,March,Number of Drug Overdose Deaths,54781.0,United States,March 2016,2016-03-01
US,2016,May,Number of Drug Overdose Deaths,56465.0,United States,May 2016,2016-05-01
US,2016,November,Number of Drug Overdose Deaths,62340.0,United States,November 2016,2016-11-01
US,2016,October,Number of Drug Overdose Deaths,61062.0,United States,October 2016,2016-10-01
US,2016,September,Number of Drug Overdose Deaths,60147.0,United States,September 2016,2016-09-01
US,2017,April,Number of Drug Overdose Deaths,67493.0,United States,April 2017,2017-04-01
US,2017,August,Number of Drug Overdose Deaths,69988.0,United States,August 2017,2017-08-01
US,2017,December,Number of Drug Overdose Deaths,70699.0,United States,December 2017,2017-12-01
US,2017,February,Number of Drug Overdose Deaths,66189.0,United States,February 2017,2017-02-01
US,2017,January,Number of Drug Overdose Deaths,65571.0,United States,January 2017,2017-01-01
US,2017,July,Number of Drug Overdose Deaths,69504.0,United States,July 2017,2017-07-01
US,2017,June,Number of Drug Overdose Deaths,69153.0,United States,June 2017,2017-06-01
US,2017,March,Number of Drug Overdose Deaths,66858.0,United States,March 2017,2017-03-01
US,2017,May,Number of Drug Overdose Deaths,68370.0,United States,May 2017,2017-05-01
US,2017,November,Number of Drug Overdose Deaths,70723.0,United States,November 2017,2017-11-01
US,2017,October,Number of Drug Overdose Deaths,70690.0,United States,October 2017,2017-10-01
US,2017,September,Number of Drug Overdose Deaths,70599.0,United States,September 2017,2017-09-01
US,2018,April,Number of Drug Overdose Deaths,69042.0,United States,April 2018,2018-04-01
US,2018,August,Number of Drug Overdose Deaths,68714.0,United States,August 2018,2018-08-01
US,2018,December,Number of Drug Overdose Deaths,67850.0,United States,December 2018,2018-12-01
US,2018,February,Number of Drug Overdose Deaths,69745.0,United States,February 2018,2018-02-01
US,2018,January,Number of Drug Overdose Deaths,70122.0,United States,January 2018,2018-01-01
US,2018,July,Number of Drug Overdose Deaths,68728.0,United States,July 2018,2018-07-01
US,2018,June,Number of Drug Overdose Deaths,68714.0,United States,June 2018,2018-06-01
US,2018,March,Number of Drug Overdose Deaths,69364.0,United States,March 2018,2018-03-01
US,2018,May,Number of Drug Overdose Deaths,68789.0,United States,May 2018,2018-05-01
US,2018,November,Number of Drug Overdose Deaths,68102.0,United States,November 2018,2018-11-01
US,2018,October,Number of Drug Overdose Deaths,68404.0,United States,October 2018,2018-10-01
US,2018,September,Number of Drug Overdose Deaths,68421.0,United States,September 2018,2018-09-01
US,2019,April,Number of Drug Overdose Deaths,67736.0,United States,April 2019,2019-04-01
US,2019,August,Number of Drug Overdose Deaths,68371.0,United States,August 2019,2019-08-01
US,2019,December,Number of Drug Overdose Deaths,71130.0,United States,December 2019,2019-12-01
US,2019,February,Number of Drug Overdose Deaths,67631.0,United States,February 2019,2019-02-01
US,2019,January,Number of Drug Overdose Deaths,67697.0,United States,January 2019,2019-01-01
US,2019,July,Number of Drug Overdose Deaths,68023.0,United States,July 2019,2019-07-01
US,2019,June,Number of Drug Overdose Deaths,67787.0,United States,June 2019,2019-06-01
US,2019,March,Number of Drug Overdose Deaths,67727.0,United States,March 2019,2019-03-01
US,2019,May,Number of Drug Overdose Deaths,67795.0,United States,May 2019,2019-05-01
US,2019,November,Number of Drug Overdose Deaths,70357.0,United States,November 2019,2019-11-01
US,2019,October,Number of Drug Overdose Deaths,69371.0,United States,October 2019,2019-10-01
US,2019,September,Number of Drug Overdose Deaths,68757.0,United States,September 2019,2019-09-01
US,2020,April,Number of Drug Overdose Deaths,77017.0,United States,April 2020,2020-04-01
US,2020,August,Number of Drug Overdose Deaths,87293.0,United States,August 2020,2020-08-01
US,2020,December,Number of Drug Overdose Deaths,92476.0,United States,December 2020,2020-12-01
US,2020,February,Number of Drug Overdose Deaths,73343.0,United States,February 2020,2020-02-01
US,2020,January,Number of Drug Overdose Deaths,72124.0,United States,January 2020,2020-01-01
US,2020,July,Number of Drug Overdose Deaths,85236.0,United States,July 2020,2020-07-01
US,2020,June,Number of Drug Overdose Deaths,82916.0,United States,June 2020,2020-06-01
US,2020,March,Number of Drug Overdose Deaths,74679.0,United States,March 2020,2020-03-01
US,2020,May,Number of Drug Overdose Deaths,80577.0,United States,May 2020,2020-05-01
US,2020,November,Number of Drug Overdose Deaths,91200.0,United States,November 2020,2020-11-01
US,2020,October,Number of Drug Overdose Deaths,90093.0,United States,October 2020,2020-10-01
US,2020,September,Number of Drug Overdose Deaths,88879.0,United States,September 2020,2020-09-01
US,2021,February,Number of Drug Overdose Deaths,95423.0,United States,February 2021,2021-02-01
US,2021,January,Number of Drug Overdose Deaths,94498.0,United States,January 2021,2021-01-01
US,2021,March,Number of Drug Overdose Deaths,96779.0,United States,March 2021,2021-03-01
UT,2015,April,Number of Drug Overdose Deaths,614.0,Utah,April 2015,2015-04-01
UT,2015,August,Number of Drug Overdose Deaths,607.0,Utah,August 2015,2015-08-01
UT,2015,December,Number of Drug Overdose Deaths,649.0,Utah,December 2015,2015-12-01
UT,2015,February,Number of Drug Overdose Deaths,606.0,Utah,February 2015,2015-02-01
UT,2015,January,Number of Drug Overdose Deaths,619.0,Utah,January 2015,2015-01-01
UT,2015,July,Number of Drug Overdose Deaths,596.0,Utah,July 2015,2015-07-01
UT,2015,June,Number of Drug Overdose Deaths,603.0,Utah,June 2015,2015-06-01
UT,2015,March,Number of Drug Overdose Deaths,606.0,Utah,March 2015,2015-03-01
UT,2015,May,Number of Drug Overdose Deaths,599.0,Utah,May 2015,2015-05-01
UT,2015,November,Number of Drug Overdose Deaths,657.0,Utah,November 2015,2015-11-01
UT,2015,October,Number of Drug Overdose Deaths,655.0,Utah,October 2015,2015-10-01
UT,2015,September,Number of Drug Overdose Deaths,622.0,Utah,September 2015,2015-09-01
UT,2016,April,Number of Drug Overdose Deaths,707.0,Utah,April 2016,2016-04-01
UT,2016,August,Number of Drug Overdose Deaths,717.0,Utah,August 2016,2016-08-01
UT,2016,December,Number of Drug Overdose Deaths,650.0,Utah,December 2016,2016-12-01
UT,2016,February,Number of Drug Overdose Deaths,689.0,Utah,February 2016,2016-02-01
UT,2016,January,Number of Drug Overdose Deaths,672.0,Utah,January 2016,2016-01-01
UT,2016,July,Number of Drug Overdose Deaths,715.0,Utah,July 2016,2016-07-01
UT,2016,June,Number of Drug Overdose Deaths,714.0,Utah,June 2016,2016-06-01
UT,2016,March,Number of Drug Overdose Deaths,710.0,Utah,March 2016,2016-03-01
